gvkey,fyear,enp_share
009530,1989.0,1.0
009530,1990.0,1.0
009530,1991.0,1.0
009530,1992.0,1.0
009550,1984.0,1.0
009569,1987.0,1.0
009569,1988.0,1.0
009569,1991.0,1.0
009569,1993.0,1.0
009569,1994.0,1.0
009601,1976.0,1.0
009601,1977.0,1.0
009601,1978.0,1.0
009601,1979.0,1.0
009601,1980.0,1.0
009601,1981.0,1.0
009601,1982.0,1.0
009601,1983.0,1.0
009604,1978.0,1.0
009604,1979.0,1.0
009604,1980.0,1.0
009604,1981.0,1.0
009604,1982.0,1.0
009604,1983.0,1.0
009604,1984.0,1.0
009604,1985.0,1.0
009604,1986.0,1.0
009651,1976.0,1.0
009651,1977.0,1.0
009651,1978.0,1.0
009651,1979.0,1.0
009651,1980.0,1.0
009651,1981.0,1.0
009651,1982.0,1.0
009651,1983.0,1.0
009660,1977.0,1.0
009688,1980.0,1.0
009688,1981.0,1.0
009688,1982.0,1.0
009688,1983.0,1.0
009688,1984.0,1.0
009688,1985.0,1.0
009688,1986.0,1.0
009693,2006.0,0.9026330224904004
009693,2007.0,0.9439432989690721
009693,2008.0,0.9669771380186284
009693,2009.0,0.9176761433868975
009693,2010.0,0.86123618501842
009781,1983.0,1.0
009781,1984.0,1.0
009781,1985.0,1.0
009781,1986.0,1.0
009781,1987.0,1.0
009781,1988.0,1.0
009781,1989.0,1.0
009802,1984.0,1.0
009802,1986.0,1.0
009802,1987.0,1.0
009802,1988.0,1.0
009802,1990.0,1.0
009802,1993.0,1.0
009834,1976.0,1.0
009834,1977.0,1.0
009834,1978.0,1.0
009834,1979.0,1.0
009834,1980.0,1.0
009834,1982.0,0.9038583175205567
009839,1981.0,1.0
009839,1982.0,1.0
009859,1986.0,1.0
009859,1987.0,1.0
009859,1988.0,1.0
009859,1989.0,1.0
009859,1990.0,1.0
009859,1991.0,1.0
009859,1992.0,1.0
009859,1993.0,1.0
009859,1994.0,1.0
009859,1995.0,1.0
009859,1996.0,1.0
009859,1997.0,1.0
009859,1998.0,1.0
009859,1999.0,1.0
009859,2000.0,1.0
009873,1977.0,1.0
009873,1978.0,1.0
009873,1979.0,1.0
009873,1980.0,1.0
009873,1981.0,1.0
009873,1982.0,1.0
009873,1983.0,1.0
009873,1984.0,1.0
009873,1985.0,1.0
009873,1986.0,1.0
009878,1977.0,1.0
009878,1978.0,1.0
009878,1979.0,1.0
009878,1980.0,1.0
009878,1981.0,1.0
009878,1982.0,1.0
009878,1983.0,1.0
009878,1984.0,1.0
009904,1977.0,1.0
009904,1978.0,1.0
009904,1979.0,1.0
009904,1980.0,1.0
009904,1981.0,1.0
009979,1977.0,0.9925662572721395
009979,1978.0,0.8760948515274514
009979,1979.0,0.9814499337497634
009979,1980.0,0.9974193548387097
009979,1981.0,1.0
009979,1982.0,1.0
009993,1980.0,1.0
009993,1987.0,1.0
009993,1988.0,1.0
009993,1992.0,1.0
009993,1993.0,1.0
009993,1999.0,0.8928571428571429
009993,2000.0,0.875
009993,2001.0,0.8157894736842105
009993,2002.0,0.8636363636363636
009993,2003.0,0.9509803921568627
009993,2004.0,0.9342105263157894
009993,2005.0,0.9591836734693877
009993,2006.0,1.0
009993,2007.0,1.0
009993,2008.0,1.0
010023,1979.0,1.0
010023,1980.0,1.0
010023,1981.0,1.0
010023,1982.0,1.0
010023,1983.0,1.0
010023,1984.0,1.0
010036,1976.0,1.0
010036,1977.0,1.0
010036,1978.0,1.0
010036,1979.0,1.0
010036,1980.0,1.0
010036,1981.0,1.0
010036,1982.0,1.0
010036,1983.0,0.8039835366749963
010101,1981.0,1.0
010101,1982.0,1.0
010101,1983.0,1.0
010101,1984.0,1.0
010101,1985.0,1.0
010101,1986.0,1.0
010101,1987.0,1.0
010101,1988.0,1.0
010101,1989.0,1.0
010101,1990.0,1.0
010101,1991.0,1.0
010101,1992.0,1.0
010101,1993.0,1.0
010101,1994.0,1.0
010143,1978.0,1.0
010143,1979.0,1.0
010143,1980.0,1.0
010143,1981.0,1.0
010143,1982.0,1.0
010143,1983.0,1.0
010143,1984.0,1.0
010143,1985.0,1.0
010143,1986.0,1.0
010143,1987.0,1.0
010146,1993.0,1.0
010148,1982.0,1.0
010148,1983.0,1.0
010148,1984.0,1.0
010148,1985.0,1.0
010148,1986.0,1.0
010148,1987.0,1.0
010148,1988.0,1.0
010148,1989.0,1.0
010148,1990.0,1.0
010148,1991.0,1.0
010148,1992.0,1.0
010148,1993.0,1.0
010148,1994.0,1.0
010148,1995.0,1.0
010148,1996.0,1.0
010161,1982.0,1.0
010161,1983.0,0.8343023255813954
010161,1984.0,0.9691577698695136
010161,1985.0,0.9701986754966887
010161,1986.0,0.919047619047619
010161,1987.0,0.9322033898305085
010161,1988.0,1.0
010162,1977.0,1.0
010162,1978.0,1.0
010162,1979.0,1.0
010162,1980.0,1.0
010162,1981.0,0.8065089020112773
010168,1978.0,1.0
010168,1979.0,1.0
010168,1980.0,1.0
010168,1981.0,1.0
010168,1982.0,1.0
010197,1976.0,0.9370771143996864
010197,1977.0,0.9178066864037743
010197,1978.0,0.938602515657877
010197,1979.0,0.9317547360681928
010197,1980.0,0.8360135809599483
010197,1981.0,0.8449664361027094
010197,1982.0,0.8729724511129037
010197,1983.0,0.8779461917815552
010206,1977.0,1.0
010206,1978.0,1.0
010206,1979.0,1.0
010206,1980.0,1.0
010210,1984.0,1.0
010221,1980.0,1.0
010221,1981.0,1.0
010221,1982.0,1.0
010221,1983.0,1.0
010221,1984.0,1.0
010221,1985.0,1.0
010221,1986.0,1.0
010221,1987.0,1.0
010221,1988.0,1.0
010221,1989.0,1.0
010221,1990.0,1.0
010221,1991.0,1.0
010221,1992.0,1.0
010221,1993.0,1.0
010221,1994.0,1.0
010221,1995.0,1.0
010221,1996.0,1.0
010221,1997.0,1.0
010221,1998.0,1.0
010221,1999.0,1.0
010221,2000.0,1.0
010221,2001.0,1.0
010221,2002.0,1.0
010221,2003.0,1.0
010221,2004.0,1.0
010221,2005.0,1.0
010221,2006.0,1.0
010221,2007.0,1.0
010221,2008.0,1.0
010221,2009.0,1.0
010221,2010.0,1.0
010221,2011.0,1.0
010221,2012.0,1.0
010221,2013.0,1.0
010221,2014.0,1.0
010221,2015.0,1.0
010221,2016.0,1.0
010221,2017.0,1.0
010221,2018.0,1.0
010221,2019.0,1.0
010221,2020.0,1.0
010221,2021.0,1.0
010221,2022.0,1.0
010221,2023.0,1.0
010294,1977.0,1.0
010294,1978.0,1.0
010294,1979.0,1.0
010294,1980.0,1.0
010294,1981.0,1.0
010296,1980.0,1.0
010296,1981.0,1.0
010296,1982.0,1.0
010296,1983.0,1.0
010296,1984.0,1.0
010296,1985.0,1.0
010296,1986.0,1.0
010296,1987.0,1.0
010296,1988.0,1.0
010296,1989.0,1.0
010296,1990.0,1.0
010296,1991.0,1.0
010296,1992.0,1.0
010296,1993.0,1.0
010296,1994.0,1.0
010296,1995.0,1.0
010296,1996.0,1.0
010296,1997.0,1.0
010296,1998.0,1.0
010296,1999.0,1.0
010296,2000.0,1.0
010296,2001.0,1.0
010296,2002.0,1.0
010296,2003.0,1.0
010296,2004.0,1.0
010340,1981.0,1.0
010340,1982.0,1.0
010340,1983.0,1.0
010346,1979.0,1.0
010346,1980.0,1.0
010346,1981.0,1.0
010389,1983.0,1.0
010389,1984.0,1.0
010389,1985.0,1.0
010437,1982.0,1.0
010437,1983.0,1.0
010437,1984.0,1.0
010437,1985.0,1.0
010437,1991.0,1.0
010437,1992.0,1.0
010437,1993.0,1.0
010437,1994.0,1.0
010437,1995.0,1.0
010437,1996.0,1.0
010461,1983.0,1.0
010461,1984.0,1.0
010461,1985.0,1.0
010483,1982.0,1.0
010483,1983.0,1.0
010487,1980.0,1.0
010487,1981.0,1.0
010487,1982.0,1.0
010487,1983.0,1.0
010487,1985.0,1.0
010487,1986.0,1.0
010487,1987.0,1.0
010487,1988.0,1.0
010487,1989.0,1.0
010487,1990.0,1.0
010489,1981.0,1.0
010489,1982.0,1.0
010489,1983.0,1.0
010496,1980.0,0.928901455072064
010496,1982.0,1.0
010501,1977.0,0.9191765213106676
010501,1978.0,1.0
010501,1979.0,0.9380244634692297
010501,1980.0,0.9262590781791428
010501,1981.0,0.9721779134804308
010501,1982.0,1.0
010501,1983.0,1.0
010501,1984.0,1.0
010501,1985.0,1.0
010501,1986.0,1.0
010501,1987.0,1.0
010501,1988.0,1.0
010501,1989.0,1.0
010501,1990.0,1.0
010501,1991.0,1.0
010501,1992.0,1.0
010501,1993.0,1.0
010501,1994.0,1.0
010501,1995.0,1.0
010509,1981.0,1.0
010509,1982.0,1.0
010509,1983.0,1.0
010509,1984.0,1.0
010509,1985.0,1.0
010509,1986.0,1.0
010509,1987.0,1.0
010509,1988.0,1.0
010509,1989.0,1.0
010509,1990.0,1.0
010509,1991.0,1.0
010509,1992.0,1.0
010509,1993.0,1.0
010509,1994.0,1.0
010509,1995.0,1.0
010509,1996.0,1.0
010509,1997.0,1.0
010509,1998.0,1.0
010509,1999.0,1.0
010509,2000.0,1.0
010509,2001.0,1.0
010509,2002.0,1.0
010509,2003.0,1.0
010509,2004.0,1.0
010509,2005.0,1.0
010509,2006.0,1.0
010509,2007.0,1.0
010509,2008.0,1.0
010509,2009.0,1.0
010509,2010.0,1.0
010509,2011.0,1.0
010509,2012.0,1.0
010509,2013.0,1.0
010513,1977.0,1.0
010513,1978.0,1.0
010513,1979.0,1.0
010513,1980.0,1.0
010514,1982.0,1.0
010514,1983.0,1.0
010514,1984.0,1.0
010514,1985.0,1.0
010514,1986.0,1.0
010514,1987.0,1.0
010522,1978.0,1.0
010522,1979.0,1.0
010522,1980.0,1.0
010522,1981.0,1.0
010522,1982.0,1.0
010522,1983.0,1.0
010522,1984.0,1.0
010522,1985.0,1.0
010547,1980.0,1.0
010547,1981.0,1.0
010547,1982.0,1.0
010548,1981.0,0.8652534113060428
010548,1982.0,0.9206104252400549
010548,1983.0,0.936381386267491
010548,1984.0,1.0
010548,1985.0,1.0
010548,1986.0,1.0
010548,1987.0,1.0
010548,1988.0,1.0
010548,1989.0,0.8835530445699937
010548,1992.0,1.0
010548,1993.0,1.0
010548,1994.0,1.0
010563,1983.0,1.0
010563,1984.0,1.0
010568,1981.0,1.0
010568,1982.0,1.0
010568,1983.0,1.0
010568,1984.0,1.0
010568,1985.0,1.0
010585,1991.0,0.8634005068179075
010585,1992.0,1.0
010585,1993.0,1.0
010585,1994.0,1.0
010585,1995.0,1.0
010585,1996.0,1.0
010585,1997.0,1.0
010585,1998.0,1.0
010585,1999.0,1.0
010585,2000.0,1.0
010585,2001.0,1.0
010585,2002.0,1.0
010585,2003.0,1.0
010585,2004.0,1.0
010589,1983.0,1.0
010589,1984.0,1.0
010591,1976.0,1.0
010591,1977.0,1.0
010591,1978.0,1.0
010591,1979.0,1.0
010591,1980.0,1.0
010591,1981.0,1.0
010591,1982.0,1.0
010591,1983.0,1.0
010600,1982.0,1.0
010600,1983.0,1.0
010600,1984.0,1.0
010600,1985.0,1.0
010600,1986.0,1.0
010600,1987.0,1.0
010600,1988.0,1.0
010615,1976.0,1.0
010615,1977.0,1.0
010615,1978.0,1.0
010615,1979.0,1.0
010615,1980.0,1.0
010615,1981.0,1.0
010615,1982.0,1.0
010615,1983.0,1.0
010615,1984.0,1.0
010615,1985.0,1.0
010615,1986.0,1.0
010615,1987.0,1.0
010615,1988.0,1.0
010615,1989.0,1.0
010615,1990.0,1.0
010615,1991.0,1.0
010615,1992.0,1.0
010615,1993.0,1.0
010615,1994.0,1.0
010615,1995.0,1.0
010615,1996.0,1.0
010615,1997.0,1.0
010615,1998.0,1.0
010615,1999.0,1.0
010615,2000.0,1.0
010615,2001.0,1.0
010615,2002.0,1.0
010615,2003.0,1.0
010615,2004.0,1.0
010615,2005.0,1.0
010615,2006.0,1.0
010615,2007.0,1.0
010615,2008.0,1.0
010615,2009.0,1.0
010615,2010.0,1.0
010636,1979.0,1.0
010636,1980.0,1.0
010636,1981.0,1.0
010636,1982.0,1.0
010636,1983.0,1.0
010636,1984.0,1.0
010664,1980.0,1.0
010664,1981.0,1.0
010664,1982.0,1.0
010664,1983.0,1.0
010673,1984.0,1.0
010673,1985.0,1.0
010673,1986.0,1.0
010673,1987.0,1.0
010673,1988.0,1.0
010687,1977.0,1.0
010687,1978.0,1.0
010730,1981.0,1.0
010730,1982.0,1.0
010730,1983.0,1.0
010730,1984.0,1.0
010730,1985.0,1.0
010730,1986.0,1.0
010736,1982.0,1.0
010736,1983.0,1.0
010736,1984.0,1.0
010736,1985.0,1.0
010736,1986.0,1.0
010736,1987.0,1.0
010736,1988.0,1.0
010736,1989.0,1.0
010736,1990.0,1.0
010743,1976.0,0.9337330714359557
010743,1977.0,0.8040893961008083
010743,1979.0,0.9245872068821979
010743,1983.0,1.0
010743,1984.0,1.0
010743,1985.0,1.0
010743,1986.0,0.931746837780445
010743,1992.0,0.8095091965707052
010743,1994.0,1.0
010743,1995.0,1.0
010743,1996.0,1.0
010743,1997.0,1.0
010743,1998.0,1.0
010743,1999.0,1.0
010743,2000.0,1.0
010850,1982.0,1.0
010850,1983.0,1.0
010850,1984.0,1.0
010850,1985.0,1.0
010850,1986.0,1.0
010850,1987.0,1.0
010850,1988.0,1.0
010850,1989.0,1.0
010850,1990.0,1.0
010850,1991.0,1.0
010850,1992.0,1.0
010850,1993.0,1.0
010850,1994.0,1.0
010850,1995.0,1.0
010850,1996.0,1.0
010850,1997.0,1.0
010850,1998.0,1.0
010850,1999.0,1.0
010850,2000.0,1.0
010850,2001.0,1.0
010850,2002.0,1.0
010850,2003.0,1.0
010850,2004.0,1.0
010850,2005.0,1.0
010879,1980.0,1.0
010879,1981.0,1.0
010879,1982.0,1.0
010879,1983.0,1.0
010879,1984.0,1.0
010879,1985.0,1.0
010879,1986.0,1.0
010879,1987.0,1.0
010887,1976.0,1.0
010887,1977.0,1.0
010887,1978.0,1.0
010887,1979.0,1.0
010887,1980.0,1.0
010887,1982.0,0.8967872863431088
010887,1983.0,0.9089408991412695
010887,1984.0,1.0
010887,1985.0,1.0
010887,1986.0,1.0
010923,1979.0,1.0
010923,1980.0,1.0
010938,1994.0,0.9878787878787878
010938,1996.0,1.0
010938,1998.0,0.9259950248756219
010938,1999.0,0.900763358778626
010938,2001.0,0.8962075848303394
010938,2005.0,1.0
010938,2010.0,0.9076758904916102
010938,2011.0,1.0
010938,2012.0,1.0
010938,2013.0,1.0
010938,2014.0,1.0
010938,2015.0,1.0
010938,2016.0,1.0
010938,2017.0,1.0
010938,2018.0,1.0
010938,2019.0,1.0
010938,2020.0,1.0
010938,2021.0,1.0
010938,2022.0,1.0
010938,2023.0,1.0
010938,2024.0,1.0
010939,1977.0,1.0
010939,1978.0,1.0
010939,1979.0,1.0
010939,1980.0,1.0
010939,1982.0,1.0
010939,1983.0,1.0
010939,1984.0,1.0
010939,1985.0,1.0
010939,1986.0,1.0
010939,1987.0,1.0
010939,1988.0,1.0
010939,1989.0,1.0
010939,1990.0,1.0
010939,1991.0,1.0
010939,1992.0,1.0
010939,1993.0,1.0
010939,1994.0,1.0
010942,1982.0,1.0
010942,1983.0,1.0
010959,1977.0,1.0
010959,1978.0,1.0
010959,1979.0,1.0
010959,1980.0,1.0
010959,1981.0,1.0
010959,1982.0,1.0
010959,1983.0,1.0
010963,1980.0,1.0
010963,1981.0,1.0
010963,1982.0,1.0
010963,1983.0,1.0
010963,1984.0,1.0
010963,1985.0,1.0
010963,1986.0,1.0
010963,1987.0,1.0
010994,1984.0,1.0
010994,1985.0,1.0
010994,1986.0,1.0
010994,1987.0,1.0
010994,1988.0,1.0
010994,1989.0,1.0
010994,1990.0,1.0
010994,1991.0,1.0
010994,1992.0,1.0
010994,1993.0,1.0
010994,1994.0,1.0
010994,1995.0,1.0
010994,1996.0,1.0
010994,1997.0,1.0
010994,1998.0,1.0
010994,1999.0,1.0
010994,2000.0,1.0
010994,2001.0,1.0
010994,2002.0,1.0
010994,2003.0,1.0
010994,2004.0,1.0
010994,2005.0,1.0
010994,2006.0,1.0
010994,2007.0,1.0
010994,2008.0,1.0
010994,2009.0,1.0
010994,2010.0,1.0
010994,2011.0,1.0
010994,2012.0,1.0
010994,2013.0,1.0
011010,1983.0,1.0
011010,1984.0,1.0
011010,1985.0,1.0
011010,1986.0,1.0
011010,1987.0,1.0
011010,1996.0,1.0
011010,1997.0,1.0
011010,1998.0,1.0
011010,1999.0,1.0
011010,2000.0,0.9022300989514105
011010,2002.0,1.0
011010,2003.0,1.0
011010,2004.0,1.0
011010,2005.0,1.0
011010,2006.0,1.0
011010,2007.0,1.0
011024,1982.0,0.8047043033879931
011024,1983.0,0.9478408338848445
011024,1984.0,0.9433475891967895
011024,1985.0,1.0
011024,1986.0,1.0
011038,1996.0,0.821748689328598
011048,1983.0,1.0
011048,1984.0,1.0
011048,1985.0,1.0
011048,1986.0,1.0
011048,1987.0,1.0
011082,1981.0,1.0
011082,1982.0,1.0
011082,1983.0,1.0
011082,1984.0,1.0
011082,1985.0,1.0
011082,1986.0,1.0
011082,1987.0,1.0
011082,1988.0,1.0
011106,1978.0,1.0
011106,1979.0,1.0
011106,1980.0,1.0
011106,1981.0,1.0
011106,1982.0,1.0
011122,1981.0,1.0
011122,1982.0,1.0
011153,1981.0,1.0
011153,1982.0,1.0
011153,1983.0,1.0
011170,1992.0,1.0
011170,1993.0,1.0
011170,1995.0,0.882888058986881
011170,1996.0,0.9600916414160078
011189,1979.0,1.0
011189,1980.0,1.0
011189,1981.0,1.0
011189,1982.0,1.0
011189,1983.0,1.0
011189,1984.0,1.0
011329,1977.0,0.8829813664596274
011329,1978.0,0.9391912748225126
011329,1979.0,0.9561968029894125
011367,1981.0,1.0
011367,1982.0,1.0
011367,1983.0,1.0
011367,1984.0,1.0
011382,1977.0,1.0
011382,1978.0,1.0
011382,1979.0,1.0
011382,1980.0,1.0
011382,1981.0,1.0
011382,1982.0,1.0
011382,1983.0,1.0
011400,1982.0,1.0
011400,1983.0,1.0
011400,1984.0,1.0
011400,1985.0,1.0
011400,1986.0,1.0
011417,1980.0,1.0
011417,1981.0,1.0
011417,1982.0,1.0
011417,1983.0,1.0
011417,1984.0,1.0
011452,1985.0,1.0
011452,1986.0,1.0
011452,1987.0,1.0
011452,1988.0,1.0
011452,1989.0,1.0
011452,1990.0,1.0
011478,1983.0,1.0
011478,1984.0,1.0
011478,1985.0,1.0
011478,1986.0,1.0
011478,1987.0,1.0
011478,1988.0,1.0
011478,1989.0,1.0
011478,1990.0,1.0
011485,1976.0,1.0
011485,1977.0,1.0
011485,1978.0,1.0
011485,1979.0,1.0
011485,1980.0,1.0
011485,1981.0,1.0
011485,1982.0,0.9885160999774825
011485,1983.0,0.984534089444516
011485,1986.0,1.0
011487,1982.0,1.0
011487,1983.0,1.0
011487,1984.0,1.0
011487,1985.0,1.0
011487,1986.0,1.0
011487,1987.0,1.0
011487,1988.0,1.0
011487,1989.0,1.0
011487,1990.0,1.0
011527,1980.0,1.0
011527,1981.0,1.0
011527,1982.0,1.0
011527,1983.0,1.0
011527,1984.0,1.0
011527,1985.0,1.0
011527,1986.0,1.0
011527,1987.0,1.0
011527,1988.0,1.0
011527,1989.0,1.0
011527,1990.0,1.0
011527,1991.0,1.0
011527,1992.0,1.0
011527,1993.0,1.0
011527,1994.0,1.0
011527,1995.0,1.0
011527,1996.0,1.0
011527,1997.0,1.0
011527,1998.0,1.0
011527,1999.0,1.0
011527,2000.0,1.0
011558,1977.0,1.0
011558,1978.0,1.0
011558,1979.0,1.0
011558,1980.0,1.0
011558,1981.0,1.0
011558,1982.0,1.0
011558,1983.0,1.0
011558,1984.0,1.0
011558,1985.0,1.0
011558,1986.0,1.0
011558,1987.0,1.0
011558,1988.0,1.0
011558,1989.0,1.0
011558,1990.0,1.0
011558,1991.0,1.0
011558,1992.0,1.0
011558,1993.0,1.0
011558,1994.0,1.0
011558,1995.0,1.0
011558,1996.0,1.0
011558,1997.0,1.0
011558,1998.0,1.0
011558,1999.0,1.0
011558,2000.0,1.0
011558,2001.0,1.0
011558,2002.0,1.0
011558,2003.0,1.0
011571,1981.0,1.0
011571,1982.0,1.0
011571,1983.0,1.0
011571,1984.0,1.0
011571,1985.0,1.0
011571,1986.0,1.0
011571,1987.0,1.0
011571,1988.0,1.0
011571,1989.0,1.0
011571,1990.0,1.0
011571,1991.0,1.0
011577,1977.0,1.0
011577,1978.0,1.0
011577,1979.0,1.0
011577,1980.0,1.0
011577,1981.0,1.0
011577,1982.0,1.0
011577,1983.0,1.0
011577,1984.0,1.0
011597,1977.0,0.9783923941227313
011604,1980.0,1.0
011604,1981.0,1.0
011604,1982.0,1.0
011604,1983.0,1.0
011604,1984.0,1.0
011604,1985.0,1.0
011604,1986.0,1.0
011604,1987.0,1.0
011606,1981.0,0.9664218258132213
011606,1982.0,1.0
011622,1977.0,1.0
011622,1978.0,1.0
011622,1979.0,1.0
011622,1980.0,1.0
011622,1981.0,1.0
011622,1982.0,1.0
011622,1983.0,1.0
011631,1981.0,1.0
011631,1982.0,1.0
011631,1983.0,1.0
011631,1984.0,1.0
011704,1984.0,1.0
011704,1985.0,1.0
011704,1986.0,1.0
011704,1987.0,1.0
011704,1988.0,1.0
011705,1984.0,1.0
011705,1985.0,1.0
011760,1982.0,1.0
011760,1983.0,1.0
011760,1984.0,1.0
011781,1982.0,1.0
011781,1983.0,1.0
011781,1984.0,1.0
011781,1985.0,1.0
011781,1986.0,1.0
011781,1987.0,1.0
011781,1988.0,1.0
011781,1989.0,1.0
011781,1990.0,1.0
011781,1991.0,1.0
011781,1992.0,1.0
011781,1993.0,1.0
011781,1994.0,1.0
011781,1995.0,1.0
011781,1996.0,1.0
011781,1997.0,1.0
011781,2007.0,0.8064524153027213
011781,2009.0,1.0
011781,2010.0,0.800901916572717
011781,2011.0,0.8142199126018661
011781,2012.0,1.0
011781,2013.0,0.9763215377894277
011781,2015.0,0.9753505201266395
011781,2016.0,0.9722412611377655
011781,2019.0,0.9252155813261969
011781,2024.0,1.0
011833,1985.0,1.0
011833,1986.0,1.0
011833,1987.0,1.0
011833,1988.0,1.0
011833,1989.0,1.0
011833,1990.0,1.0
011833,1991.0,1.0
011833,1992.0,1.0
011833,1993.0,1.0
011833,1994.0,1.0
011923,1985.0,1.0
011923,1986.0,1.0
011923,1987.0,1.0
011923,1988.0,1.0
011923,1989.0,1.0
011923,1990.0,1.0
011923,1991.0,1.0
011923,1992.0,1.0
011923,1993.0,1.0
011923,1994.0,1.0
011923,1995.0,1.0
011923,1996.0,1.0
011923,1997.0,1.0
011923,1998.0,1.0
011923,1999.0,1.0
011923,2004.0,0.9344756166446997
011923,2017.0,0.8984182776801406
011923,2018.0,0.8723029839326703
011960,1985.0,1.0
011960,1986.0,1.0
011960,1987.0,1.0
011967,1985.0,0.9496248305953129
011967,1986.0,0.9585516418529855
011967,1987.0,0.9588961279728799
011967,1988.0,1.0
011968,1980.0,1.0
011968,1981.0,1.0
011968,1982.0,1.0
011968,1983.0,1.0
011968,1984.0,1.0
011968,1985.0,1.0
011968,1986.0,1.0
011968,1987.0,1.0
011969,1985.0,1.0
011969,1986.0,1.0
011969,1987.0,1.0
011969,1988.0,1.0
011969,1989.0,1.0
011969,1990.0,1.0
011969,1991.0,1.0
011969,1992.0,1.0
011969,1993.0,1.0
011980,1998.0,0.8845565749235473
011980,1999.0,0.9561671763506625
011980,2000.0,1.0
012039,1985.0,1.0
012039,1986.0,1.0
012039,1987.0,1.0
012039,1988.0,1.0
012039,1989.0,1.0
012039,1990.0,1.0
012039,1991.0,1.0
012039,1992.0,1.0
012039,1993.0,1.0
012039,1994.0,1.0
012039,1995.0,1.0
012039,1996.0,1.0
012040,1985.0,1.0
012040,1986.0,1.0
012040,1987.0,1.0
012040,1988.0,1.0
012040,1989.0,1.0
012040,1990.0,1.0
012042,1985.0,1.0
012042,1986.0,1.0
012042,1987.0,1.0
012042,1988.0,1.0
012042,1989.0,1.0
012042,1996.0,1.0
012044,1985.0,1.0
012044,1986.0,1.0
012044,1987.0,1.0
012044,1988.0,1.0
012044,1989.0,1.0
012044,1990.0,1.0
012044,1991.0,1.0
012044,1992.0,1.0
012044,1993.0,1.0
012044,1994.0,1.0
012044,1995.0,1.0
012044,1996.0,1.0
012044,1997.0,1.0
012044,1998.0,1.0
012044,1999.0,1.0
012044,2000.0,1.0
012045,1996.0,0.808531746031746
012046,1985.0,1.0
012046,1986.0,1.0
012046,1987.0,1.0
012046,1988.0,1.0
012046,1989.0,1.0
012046,1990.0,1.0
012046,1991.0,1.0
012046,1993.0,1.0
012046,1994.0,1.0
012046,1995.0,1.0
012046,1996.0,1.0
012046,1997.0,1.0
012046,1998.0,1.0
012046,1999.0,1.0
012046,2000.0,1.0
012046,2001.0,1.0
012046,2002.0,1.0
012046,2003.0,1.0
012046,2004.0,1.0
012046,2005.0,1.0
012046,2006.0,1.0
012046,2007.0,1.0
012046,2008.0,1.0
012046,2009.0,1.0
012087,1985.0,1.0
012087,1986.0,1.0
012087,1987.0,1.0
012087,1988.0,1.0
012087,1989.0,1.0
012087,1990.0,1.0
012087,1991.0,1.0
012087,1992.0,1.0
012087,1993.0,1.0
012087,1994.0,1.0
012088,1988.0,1.0
012088,1989.0,1.0
012088,1990.0,1.0
012088,1991.0,1.0
012088,1992.0,1.0
012088,1993.0,1.0
012088,1994.0,1.0
012088,1995.0,1.0
012088,1996.0,1.0
012088,1997.0,1.0
012088,1998.0,1.0
012088,1999.0,1.0
012088,2000.0,1.0
012088,2001.0,1.0
012088,2002.0,1.0
012088,2003.0,1.0
012088,2004.0,1.0
012088,2005.0,1.0
012088,2006.0,1.0
012088,2007.0,1.0
012088,2008.0,1.0
012088,2009.0,1.0
012088,2010.0,1.0
012088,2011.0,1.0
012088,2012.0,1.0
012088,2013.0,1.0
012088,2014.0,1.0
012088,2015.0,1.0
012088,2016.0,1.0
012088,2017.0,1.0
012088,2018.0,1.0
012088,2019.0,1.0
012088,2020.0,1.0
012088,2021.0,1.0
012088,2022.0,1.0
012088,2023.0,1.0
012088,2024.0,1.0
012187,1985.0,1.0
012187,1986.0,1.0
012187,1987.0,1.0
012187,1988.0,1.0
012187,1989.0,1.0
012187,1990.0,1.0
012187,1991.0,1.0
012187,1992.0,1.0
012187,1993.0,1.0
012187,1994.0,1.0
012187,1995.0,1.0
012187,1996.0,1.0
012187,1997.0,1.0
012187,1998.0,1.0
012188,1985.0,1.0
012353,1985.0,1.0
012353,1986.0,1.0
012353,1987.0,1.0
012353,1988.0,1.0
012353,1989.0,1.0
012353,1990.0,1.0
012411,1985.0,1.0
012411,1986.0,1.0
012411,1987.0,1.0
012475,1992.0,1.0
012475,1993.0,1.0
012492,1985.0,1.0
012492,1986.0,1.0
012492,1987.0,1.0
012492,1988.0,1.0
012492,1989.0,1.0
012492,1990.0,1.0
012508,1984.0,1.0
012508,1985.0,1.0
012508,1987.0,1.0
012508,1988.0,1.0
012508,1989.0,1.0
012508,1990.0,1.0
012508,1991.0,1.0
012508,1992.0,1.0
012508,1993.0,1.0
012508,1994.0,1.0
012510,1984.0,1.0
012510,1985.0,1.0
012510,1986.0,1.0
012510,1987.0,1.0
012510,1988.0,1.0
012510,1989.0,1.0
012510,1990.0,1.0
012510,1991.0,1.0
012510,1992.0,1.0
012510,1993.0,1.0
012510,1994.0,1.0
012510,1995.0,1.0
012510,1996.0,1.0
012511,1985.0,1.0
012511,1986.0,1.0
012511,1987.0,1.0
012511,1988.0,1.0
012511,1989.0,1.0
012511,1990.0,1.0
012511,1991.0,1.0
012511,1992.0,1.0
012512,1984.0,1.0
012512,1985.0,1.0
012512,1986.0,1.0
012512,1987.0,1.0
012512,1988.0,1.0
012577,1985.0,1.0
