stype,tic,gvkey,sic,snms,sales,fyear
BUSSEG,ROYL,028791,1311,Turnkey Drilling Services,6.703,2001.0
BUSSEG,ROYL,028791,1311,Oil & Gas Producing and Exploration,5.55,2002.0
BUSSEG,ROYL,028791,1311,Turnkey Drilling Services,6.89,2002.0
BUSSEG,ROYL,028791,1311,Oil & Gas Producing and Exploration,10.12,2003.0
BUSSEG,ROYL,028791,1311,Turnkey Drilling Services,11.967,2003.0
BUSSEG,ROYL,028791,1311,Oil & Gas Producing and Exploration,12.606,2004.0
BUSSEG,ROYL,028791,1311,Turnkey Drilling Services,13.27,2004.0
BUSSEG,ROYL,028791,1311,Oil & Gas Producing and Exploration,12.506,2005.0
BUSSEG,ROYL,028791,1311,Turnkey Drilling Services,13.067,2005.0
BUSSEG,ROYL,028791,1311,Oil & Gas Producing and Exploration,9.184,2006.0
BUSSEG,ROYL,028791,1311,Turnkey Drilling Services,15.712,2006.0
BUSSEG,ROYL,028791,1311,Oil & Gas Producing & Exploration,6.11,2007.0
BUSSEG,ROYL,028791,1311,Turnkey Drilling Services,9.408,2007.0
BUSSEG,ROYL,028791,1311,Oil & Gas Producing and Exploration,6.11,2007.0
BUSSEG,ROYL,028791,1311,Oil & Gas Producing & Exploration,7.612,2008.0
BUSSEG,ROYL,028791,1311,Turnkey Drilling Services,11.562,2008.0
BUSSEG,ROYL,028791,1311,Oil & Gas Producing and Exploration,7.612,2008.0
BUSSEG,ROYL,028791,1311,Oil & Gas Producing & Exploration,3.551,2009.0
BUSSEG,ROYL,028791,1311,Turnkey Drilling Services,5.075,2009.0
BUSSEG,ROYL,028791,1311,Oil & Gas Producing & Exploration,3.718,2010.0
BUSSEG,ROYL,028791,1311,Turnkey Drilling Services,7.88,2010.0
BUSSEG,ROYL,028791,1311,Oil & Gas Producing & Exploration,5.714,2011.0
BUSSEG,ROYL,028791,1311,Turnkey Drilling Services,5.957,2011.0
BUSSEG,ROYL,028791,1311,Oil & Gas Producing & Exploration,2.36,2012.0
BUSSEG,ROYL,028791,1311,Turnkey Drilling Services,2.035,2012.0
BUSSEG,ROYL,028791,1311,Oil and Natural Gas,2.573,2013.0
BUSSEG,ROYL,028791,1311,Oil and Natural Gas,3.221,2014.0
BUSSEG,ROYL,028791,1311,Oil and Natural Gas,1.713,2015.0
BUSSEG,ROYL,028791,1311,Oil and Natural Gas,1.214,2016.0
BUSSEG,ROYL,028791,1311,Oil and Natural Gas,1.007,2017.0
BUSSEG,ROYL,028791,1311,Oil and Natural Gas,3.283,2018.0
BUSSEG,ROYL,028791,1311,Oil and Natural Gas,2.967,2019.0
BUSSEG,ROYL,028791,1311,Oil and Natural Gas,1.588,2020.0
BUSSEG,ROYL,028791,1311,Oil and Natural Gas,1.719,2021.0
BUSSEG,ROYL,028791,1311,Oil and Natural Gas,2.643,2022.0
BUSSEG,ROYL,028791,1311,Oil and Natural Gas,2.161,2023.0
BUSSEG,ROYL,028791,1311,Oil and Natural Gas,2.227,2024.0
BUSSEG,3GASS,028939,1311,OIL & GAS-ONSHORE,0.102,1992.0
BUSSEG,3GASS,028939,1311,OIL & GAS-ONSHORE,0.358,1993.0
BUSSEG,3GASS,028939,1311,OIL & GAS ON-OFFSHORE,12.48,1994.0
BUSSEG,3GASS,028939,1311,OIL & GAS ON-OFFSHORE,17.214,1995.0
BUSSEG,3GASS,028939,1311,OIL & GAS ON-OFFSHORE,33.039,1996.0
BUSSEG,3GASS,028939,1311,OIL & GAS-ONSHORE,38.032,1997.0
BUSSEG,3GASS,028939,1311,Oil and Gas - Offshore,36.137,1998.0
BUSSEG,3GASS,028939,1311,OIL & GAS-ONSHORE,36.137,1998.0
BUSSEG,3GASS,028939,1311,Oil and Gas - Offshore,22.523,1999.0
BUSSEG,3GASS,028939,1311,Oil and Gas - Offshore,5.233,2000.0
BUSSEG,FRACF.1,029012,1311,WELL SERVICES,82.584,1994.0
BUSSEG,FRACF.1,029012,1311,SUPPLY AND SERVICE,37.871,1994.0
BUSSEG,FRACF.1,029012,1311,JOINT ENTERPRISE,88.249,1994.0
BUSSEG,FRACF.1,029012,1311,WELL SERVICES,65.362,1995.0
BUSSEG,FRACF.1,029012,1311,JOINT ENTERPRISE,178.845,1995.0
BUSSEG,FRACF.1,029012,1311,WELL SERVICES,70.934,1996.0
BUSSEG,FRACF.1,029012,1311,JOINT ENTERPRISE,182.517,1996.0
BUSSEG,FRACF.1,029012,1311,WELL SERVICES,122.313,1997.0
BUSSEG,FRACF.1,029012,1311,JOINT ENTERPRISE,190.844,1997.0
BUSSEG,PEX.1,029098,1311,OIL & GAS-ONSHORE,32.888,1993.0
BUSSEG,PEX.1,029098,1311,OIL & GAS-ONSHORE,27.951,1994.0
BUSSEG,PEX.1,029098,1311,OIL & GAS-ONSHORE,27.365,1995.0
BUSSEG,PEX.1,029098,1311,OIL & GAS-ONSHORE,31.546,1996.0
BUSSEG,PEX.1,029098,1311,OIL & GAS-ONSHORE,35.094,1997.0
BUSSEG,PEX.1,029098,1311,Oil & Gas - Onshore,25.207,1998.0
BUSSEG,PEX.1,029098,1311,OIL & GAS-ONSHORE,25.207,1998.0
BUSSEG,PEX.1,029098,1311,Oil & Gas - Onshore,27.126,1999.0
BUSSEG,PEX.1,029098,1311,Oil & Gas - Onshore,44.573,2000.0
BUSSEG,PEX.1,029098,1311,Oil & Gas - Onshore,51.274,2001.0
BUSSEG,PEX.1,029098,1311,Oil & Gas - Onshore,27.675,2002.0
BUSSEG,BTE,029135,1311,Oil & Gas,294.509,2004.0
BUSSEG,BTE,029135,1311,Oil & Gas,398.972,2005.0
BUSSEG,BTE,029135,1311,Oil & Gas,404.777,2006.0
BUSSEG,BTE,029135,1311,Oil & Gas,522.338,2007.0
BUSSEG,BTE,029135,1311,Oil & Gas,777.938,2008.0
BUSSEG,BTE,029135,1311,Oil & Gas,612.412,2009.0
BUSSEG,BTE,029135,1311,Oil & Gas,856.177,2010.0
BUSSEG,BTE,029135,1311,Oil & Gas,1078.523,2011.0
BUSSEG,BTE,029135,1311,Oil & Gas,1029.272,2012.0
BUSSEG,BTE,029135,1311,Oil & Gas,1048.613,2013.0
BUSSEG,BTE,029135,1311,Oil & Gas,1318.763,2014.0
BUSSEG,BTE,029135,1311,Oil & Gas,641.988,2015.0
BUSSEG,BTE,029135,1311,Oil & Gas,448.368,2016.0
BUSSEG,BTE,029135,1311,Oil & Gas,678.79,2017.0
BUSSEG,BTE,029135,1311,Oil & Gas,817.213,2018.0
BUSSEG,WRD.2,029138,1311,Oil and Natural Gas,41.51,2014.0
BUSSEG,WRD.2,029138,1311,Oil and Natural Gas,35.626,2015.0
BUSSEG,WRD.2,029138,1311,Oil and Natural Gas,127.342,2016.0
BUSSEG,WRD.2,029138,1311,Oil and Natural Gas,427.187,2017.0
BUSSEG,WRD.2,029138,1311,Oil and Natural Gas,947.386,2018.0
BUSSEG,ESNJ,029167,1311,OIL&GAS EXPLORATION-ONSHORE,3.029,1992.0
BUSSEG,ESNJ,029167,1311,OIL&GAS EXPLORATION-ONSHORE,4.306,1993.0
BUSSEG,ESNJ,029167,1311,OIL&GAS EXPLORATION-ONSHORE,4.262,1994.0
BUSSEG,ESNJ,029167,1311,OIL&GAS EXPLORATION-ONSHORE,3.691,1995.0
BUSSEG,ESNJ,029167,1311,OIL&GAS EXPLORATION-ONSHORE,3.391,1996.0
BUSSEG,ESNJ,029167,1311,OIL&GAS EXPLORATION-ONSHORE,0.719,1997.0
BUSSEG,ESNJ,029167,1311,Oil & Gas Exploration-Onshore,1.654,1998.0
BUSSEG,ESNJ,029167,1311,OIL&GAS EXPLORATION-ONSHORE,1.654,1998.0
BUSSEG,ESNJ,029167,1311,Oil & Gas Exploration-Onshore,10.126,1999.0
BUSSEG,ESNJ,029167,1311,Oil & Gas Exploration-Onshore,29.901,2000.0
BUSSEG,ESNJ,029167,1311,Oil & Gas Exploration-Onshore,32.665,2001.0
BUSSEG,LD.1,029169,1311,OIL & GAS-ONSHORE & OFFSHORE,59.821,1992.0
BUSSEG,LD.1,029169,1311,OIL & GAS-ONSHORE & OFFSHORE,92.912,1993.0
BUSSEG,LD.1,029169,1311,OIL & GAS-ONSHORE & OFFSHORE,138.584,1994.0
BUSSEG,LD.1,029169,1311,OIL & GAS-ONSHORE & OFFSHORE,163.366,1995.0
BUSSEG,LD.1,029169,1311,OIL & GAS-ONSHORE & OFFSHORE,185.558,1996.0
BUSSEG,LD.1,029169,1311,OIL & GAS-ONSHORE & OFFSHORE,222.016,1997.0
BUSSEG,LD.1,029169,1311,Oil & Gas-Onshore & Offshore,271.575,1998.0
BUSSEG,LD.1,029169,1311,OIL & GAS-ONSHORE & OFFSHORE,271.575,1998.0
BUSSEG,LD.1,029169,1311,Oil & Gas-Onshore & Offshore,290.878,1999.0
BUSSEG,LD.1,029169,1311,Oil & Gas-Onshore & Offshore,489.703,2000.0
BUSSEG,NFX,029173,1311,OIL & GAS - OFFSHORE,41.427,1992.0
BUSSEG,NFX,029173,1311,OIL & GAS - OFFSHORE,60.178,1993.0
BUSSEG,NFX,029173,1311,OIL & GAS - OFFSHORE,69.728,1994.0
BUSSEG,NFX,029173,1311,OIL & GAS - OFFSHORE,94.598,1995.0
BUSSEG,NFX,029173,1311,OIL & GAS - OFFSHORE,149.256,1996.0
BUSSEG,NFX,029173,1311,OIL & GAS - OFFSHORE,199.399,1997.0
BUSSEG,NFX,029173,1311,Offshore Oil and Gas Exploration,195.685,1998.0
BUSSEG,NFX,029173,1311,OIL & GAS - OFFSHORE,195.685,1998.0
BUSSEG,NFX,029173,1311,Offshore Oil and Gas Exploration,281.967,1999.0
BUSSEG,NFX,029173,1311,Offshore Oil and Gas Exploration,526.642,2000.0
BUSSEG,NFX,029173,1311,Offshore Oil and Gas Exploration,749.405,2001.0
BUSSEG,NFX,029173,1311,Offshore Oil and Gas Exploration,661.75,2002.0
BUSSEG,NFX,029173,1311,Offshore Oil and Gas Exploration,1016.986,2003.0
BUSSEG,NFX,029173,1311,Offshore Oil and Gas Exploration,1352.7,2004.0
BUSSEG,NFX,029173,1311,Offshore Oil and Gas Exploration,1762.0,2005.0
BUSSEG,NFX,029173,1311,Offshore Oil and Gas Exploration,1673.0,2006.0
BUSSEG,NFX,029173,1311,Offshore Oil and Gas Exploration,1783.0,2007.0
BUSSEG,NFX,029173,1311,Offshore Oil & Gas Exploration,2225.0,2008.0
BUSSEG,NFX,029173,1311,Offshore Oil and Gas Exploration,2225.0,2008.0
BUSSEG,NFX,029173,1311,Offshore Oil & Gas Exploration,1338.0,2009.0
BUSSEG,NFX,029173,1311,Offshore Oil and Gas Exploration,1338.0,2009.0
BUSSEG,NFX,029173,1311,Offshore Oil & Gas Exploration,1883.0,2010.0
BUSSEG,NFX,029173,1311,Offshore Oil & Gas Exploration,2471.0,2011.0
BUSSEG,NFX,029173,1311,Offshore Oil & Gas Exploration,2567.0,2012.0
BUSSEG,NFX,029173,1311,Offshore Oil & Gas Exploration,1789.0,2013.0
BUSSEG,NFX,029173,1311,Offshore Oil & Gas Exploration,2288.0,2014.0
BUSSEG,NFX,029173,1311,Offshore Oil & Gas Exploration,1557.0,2015.0
BUSSEG,NFX,029173,1311,Offshore Oil & Gas Exploration,1472.0,2016.0
BUSSEG,NFX,029173,1311,Offshore Oil & Gas Exploration,1767.0,2017.0
BUSSEG,3AVVP,029360,1311,ON & OFFSHORE OIL & GAS,10.682,1993.0
BUSSEG,3AVVP,029360,1311,ON & OFFSHORE OIL & GAS,8.546,1994.0
BUSSEG,3AVVP,029360,1311,ON & OFFSHORE OIL & GAS,10.928,1995.0
BUSSEG,3AVVP,029360,1311,ON & OFFSHORE OIL & GAS,13.75,1996.0
BUSSEG,3AVVP,029360,1311,ON & OFFSHORE OIL & GAS,9.726,1997.0
BUSSEG,3AVVP,029360,1311,Oil and gas exploration,3.332,1998.0
BUSSEG,3AVVP,029360,1311,ON & OFFSHORE OIL & GAS,3.332,1998.0
BUSSEG,3AVVP,029360,1311,Oil and gas exploration,6.797,1999.0
BUSSEG,3AVVP,029360,1311,Oil and Gas Exploration,6.183,2000.0
BUSSEG,3AVVP,029360,1311,Oil and gas exploration,6.183,2000.0
BUSSEG,3AVVP,029360,1311,Oil and Gas Exploration,2.609,2001.0
BUSSEG,3AVVP,029360,1311,Oil and gas exploration,2.609,2001.0
BUSSEG,3AVVP,029360,1311,Oil and Gas Exploration,1.968,2002.0
BUSSEG,3OILYF,029401,1311,WHOLESALE-FUEL GRADE ETHANOL,6.316,1994.0
BUSSEG,3OILYF,029401,1311,WHOLESALE-FUEL GRADE ETHANOL,7.001,1995.0
BUSSEG,3OILYF,029401,1311,WHOLESALE-FUEL GRADE ETHANOL,5.281,1996.0
BUSSEG,3OILYF,029401,1311,WHOLESALE-FUEL GRADE ETHANOL,8.032,1997.0
BUSSEG,3OILYF,029401,1311,OIL AND GAS EXPLORATION,0.0,1998.0
BUSSEG,LNG,029453,1311,OIL & GAS-ONSHORE & OFFSHORE,0.0,1996.0
BUSSEG,LNG,029453,1311,OIL & GAS-ONSHORE & OFFSHORE,0.0,1997.0
BUSSEG,LNG,029453,1311,Oil & Gas Exploration-Onshore & Offshore,0.0,1998.0
BUSSEG,LNG,029453,1311,OIL & GAS-ONSHORE & OFFSHORE,0.0,1998.0
BUSSEG,LNG,029453,1311,Oil & Gas Exploration-Onshore & Offshore,1.614,1999.0
BUSSEG,LNG,029453,1311,Oil & Gas Exploration-Onshore & Offshore,5.32,2000.0
BUSSEG,LNG,029453,1311,Oil & Gas Exploration-Onshore & Offshore,2.373,2001.0
BUSSEG,LNG,029453,1311,LNG Receiving Terminal,0.0,2001.0
BUSSEG,LNG,029453,1311,Corporate and Other,0.0,2001.0
BUSSEG,LNG,029453,1311,Oil & Gas Exploration,0.239,2002.0
BUSSEG,LNG,029453,1311,LNG Receiving Terminal,0.0,2002.0
BUSSEG,LNG,029453,1311,Corporate and Other,0.0,2002.0
BUSSEG,LNG,029453,1311,Oil & Gas Exploration-Onshore & Offshore,0.239,2002.0
BUSSEG,LNG,029453,1311,Oil & Gas Exploration,0.657,2003.0
BUSSEG,LNG,029453,1311,LNG Receiving Terminal,0.0,2003.0
BUSSEG,LNG,029453,1311,Corporate and Other,0.0,2003.0
BUSSEG,LNG,029453,1311,Oil & Gas Exploration-Onshore & Offshore,0.657,2003.0
BUSSEG,LNG,029453,1311,Oil & Gas Exploration,1.998,2004.0
BUSSEG,LNG,029453,1311,LNG Receiving Terminal,0.0,2004.0
BUSSEG,LNG,029453,1311,Corporate and Other,0.0,2004.0
BUSSEG,LNG,029453,1311,Natural Gas Pipeline,0.0,2004.0
BUSSEG,LNG,029453,1311,LNG & Natural Gas Marketing,0.0,2004.0
BUSSEG,LNG,029453,1311,Oil & Gas Exploration,3.005,2005.0
BUSSEG,LNG,029453,1311,LNG Receiving Terminal,0.0,2005.0
BUSSEG,LNG,029453,1311,Corporate and Other,0.0,2005.0
BUSSEG,LNG,029453,1311,Natural Gas Pipeline,0.0,2005.0
BUSSEG,LNG,029453,1311,LNG & Natural Gas Marketing,0.0,2005.0
BUSSEG,LNG,029453,1311,LNG Receiving Terminal,0.0,2006.0
BUSSEG,LNG,029453,1311,Natural Gas Pipeline,0.0,2006.0
BUSSEG,LNG,029453,1311,LNG & Natural Gas Marketing,0.061,2006.0
BUSSEG,LNG,029453,1311,Corporate & Other,2.31,2006.0
BUSSEG,LNG,029453,1311,Oil & Gas Exploration,2.31,2006.0
BUSSEG,LNG,029453,1311,Corporate and Other,0.0,2006.0
BUSSEG,LNG,029453,1311,LNG Receiving Terminal,0.0,2007.0
BUSSEG,LNG,029453,1311,Natural Gas Pipeline,0.0,2007.0
BUSSEG,LNG,029453,1311,LNG & Natural Gas Marketing,-4.729,2007.0
BUSSEG,LNG,029453,1311,Corporate & Other,5.376,2007.0
BUSSEG,LNG,029453,1311,Oil & Gas Exploration,5.376,2007.0
BUSSEG,LNG,029453,1311,Corporate and Other,0.0,2007.0
BUSSEG,LNG,029453,1311,LNG Receiving Terminal,15.0,2008.0
BUSSEG,LNG,029453,1311,Natural Gas Pipeline,1.025,2008.0
BUSSEG,LNG,029453,1311,LNG & Natural Gas Marketing,-12.086,2008.0
BUSSEG,LNG,029453,1311,Corporate & Other,3.205,2008.0
BUSSEG,LNG,029453,1311,LNG Terminal,170.071,2009.0
BUSSEG,LNG,029453,1311,Natural Gas Pipeline,0.102,2009.0
BUSSEG,LNG,029453,1311,LNG & Natural Gas Marketing,8.087,2009.0
BUSSEG,LNG,029453,1311,Corporate & Other,2.866,2009.0
BUSSEG,LNG,029453,1311,LNG Receiving Terminal,170.071,2009.0
BUSSEG,LNG,029453,1311,LNG & Natural Gas Marketing,19.022,2010.0
BUSSEG,LNG,029453,1311,Corporate & Other,2.858,2010.0
BUSSEG,LNG,029453,1311,LNG Terminal,269.633,2010.0
BUSSEG,LNG,029453,1311,Natural Gas Pipeline,0.095,2010.0
BUSSEG,LNG,029453,1311,LNG Receiving Terminal,269.538,2010.0
BUSSEG,LNG,029453,1311,LNG & Natural Gas Marketing,13.554,2011.0
BUSSEG,LNG,029453,1311,Corporate & Other,2.568,2011.0
BUSSEG,LNG,029453,1311,LNG Terminal,274.322,2011.0
BUSSEG,LNG,029453,1311,Natural Gas Pipeline,0.05,2011.0
BUSSEG,LNG,029453,1311,LNG & Natural Gas Marketing,-1.172,2012.0
BUSSEG,LNG,029453,1311,Corporate & Other,1.492,2012.0
BUSSEG,LNG,029453,1311,LNG Terminal,265.9,2012.0
BUSSEG,LNG,029453,1311,LNG & Natural Gas Marketing,0.242,2013.0
BUSSEG,LNG,029453,1311,Corporate & Other,1.562,2013.0
BUSSEG,LNG,029453,1311,LNG Terminal,265.409,2013.0
BUSSEG,LNG,029453,1311,LNG & Natural Gas Marketing,-1.285,2014.0
BUSSEG,LNG,029453,1311,Corporate & Other,1.633,2014.0
BUSSEG,LNG,029453,1311,LNG Terminal,267.606,2014.0
BUSSEG,LNG,029453,1311,LNG & Natural Gas Marketing,0.066,2015.0
BUSSEG,LNG,029453,1311,Corporate & Other,1.538,2015.0
BUSSEG,LNG,029453,1311,LNG Terminal,269.281,2015.0
BUSSEG,LNG,029453,1311,LNG & Natural Gas Marketing,520.645,2016.0
BUSSEG,LNG,029453,1311,Corporate & Other,-40.958,2016.0
BUSSEG,LNG,029453,1311,LNG Terminal,803.48,2016.0
BUSSEG,LNG,029453,1311,LNG-Related Businesses,5601.0,2017.0
BUSSEG,LNG,029453,1311,LNG-Related Businesses,7987.0,2018.0
BUSSEG,LNG,029453,1311,LNG-Related Businesses,9730.0,2019.0
BUSSEG,LNG,029453,1311,LNG-Related Businesses,9358.0,2020.0
BUSSEG,LNG,029453,1311,LNG-Related Businesses,15864.0,2021.0
BUSSEG,LNG,029453,1311,LNG-Related Businesses,33428.0,2022.0
BUSSEG,LNG,029453,1311,LNG-Related Businesses,20394.0,2023.0
BUSSEG,LNG,029453,1311,LNG-Related Businesses,15703.0,2024.0
BUSSEG,JAG.1,029565,1311,Oil and Natural Gas,16.28,2014.0
BUSSEG,JAG.1,029565,1311,Oil and Natural Gas,33.811,2015.0
BUSSEG,JAG.1,029565,1311,Oil and Natural Gas,76.522,2016.0
BUSSEG,JAG.1,029565,1311,Oil and Natural Gas,267.312,2017.0
BUSSEG,JAG.1,029565,1311,Oil and Natural Gas,581.644,2018.0
BUSSEG,HUGO.1,029631,1311,OIL & GAS - ONSHORE,10.53,1992.0
BUSSEG,HUGO.1,029631,1311,OIL & GAS - ONSHORE,19.304,1993.0
BUSSEG,HUGO.1,029631,1311,OIL & GAS - ONSHORE,26.027,1994.0
BUSSEG,HUGO.1,029631,1311,OIL & GAS - ONSHORE,37.544,1995.0
BUSSEG,HUGO.1,029631,1311,OIL & GAS - ONSHORE,68.206,1996.0
BUSSEG,HUGO.1,029631,1311,OIL & GAS - ONSHORE,76.845,1997.0
BUSSEG,DWOG,029675,1311,COMPONENT AND SCREW MFG,12.18,1994.0
BUSSEG,DWOG,029675,1311,COMPONENT AND SCREW MFG,15.521,1995.0
BUSSEG,DWOG,029675,1311,COMPONENT AND SCREW MFG,17.793,1996.0
BUSSEG,DWOG,029675,1311,COMPONENT AND SCREW MFG,16.216,1997.0
BUSSEG,DWOG,029675,1311,Component and Screw Machines,18.448,1998.0
BUSSEG,DWOG,029675,1311,COMPONENT AND SCREW MFG,18.448,1998.0
BUSSEG,DWOG,029675,1311,Precision Mechanical Assemblies,22.827,1999.0
BUSSEG,DWOG,029675,1311,Component and Screw Machines,22.827,1999.0
BUSSEG,DWOG,029675,1311,Precision Mechanical Assemblies,32.281,2000.0
BUSSEG,DWOG,029675,1311,Component and Screw Machines,32.281,2000.0
BUSSEG,DWOG,029675,1311,Precision Mechanical Assemblies,29.658,2001.0
BUSSEG,DWOG,029675,1311,Precision Mechanical Assemblies,18.246,2002.0
BUSSEG,DWOG,029675,1311,Precision Mechanical Assemblies,,2003.0
BUSSEG,DWOG,029675,1311,Oil and Gas Exploration,0.0,2004.0
BUSSEG,DWOG,029675,1311,Oil and Gas Exploration,0.0,2005.0
BUSSEG,DWOG,029675,1311,Oil and Gas Exploration,0.0,2006.0
BUSSEG,DWOG,029675,1311,Oil and Gas Exploration,0.0,2007.0
BUSSEG,DWOG,029675,1311,Oil and Gas Exploration,0.0,2008.0
BUSSEG,DWOG,029675,1311,Oil and Gas Exploration,0.0,2009.0
BUSSEG,DWOG,029675,1311,Oil and Gas Exploration,0.0,2010.0
BUSSEG,DWOG,029675,1311,Oil and Gas Exploration,0.0,2011.0
BUSSEG,DWOG,029675,1311,Oil and Gas Exploration,0.0,2012.0
BUSSEG,DWOG,029675,1311,Oil and Gas Exploration,0.0,2013.0
BUSSEG,DWOG,029675,1311,Oil and Gas Exploration,0.048,2014.0
BUSSEG,DWOG,029675,1311,Oil and Gas Exploration,0.517,2015.0
BUSSEG,DWOG,029675,1311,Oil and Gas Exploration,0.179,2016.0
BUSSEG,DWOG,029675,1311,Oil and Gas Exploration,0.0,2017.0
BUSSEG,DWOG,029675,1311,Oil and Gas Exploration,0.0,2018.0
BUSSEG,DWOG,029675,1311,Oil and Gas Exploration,0.0,2019.0
BUSSEG,DWOG,029675,1311,Oil and Gas Exploration,0.0,2020.0
BUSSEG,KRP,029760,1311,Oil and Gas Producing,,2015.0
BUSSEG,KRP,029760,1311,Oil and Gas,0.0,2016.0
BUSSEG,KRP,029760,1311,Oil and Gas Producing,0.0,2016.0
BUSSEG,KRP,029760,1311,Oil and Gas,30.664,2017.0
BUSSEG,KRP,029760,1311,Oil and Gas Producing,30.664,2017.0
BUSSEG,KRP,029760,1311,Oil and Gas,70.258,2018.0
BUSSEG,KRP,029760,1311,Oil and Gas,108.225,2019.0
BUSSEG,KRP,029760,1311,Oil and Gas,90.482,2020.0
BUSSEG,KRP,029760,1311,Oil and Gas,135.615,2021.0
BUSSEG,KRP,029760,1311,Oil and Gas,248.059,2022.0
BUSSEG,KRP,029760,1311,Oil and Gas,294.069,2023.0
BUSSEG,KRP,029760,1311,Oil and Gas,309.307,2024.0
BUSSEG,3TTXGQ,029873,1311,OIL & GAS EXPLORATION & PDN,294.753,1993.0
BUSSEG,3TTXGQ,029873,1311,GAS TRANSPORTATION,30.816,1993.0
BUSSEG,3TTXGQ,029873,1311,OTHER,0.247,1993.0
BUSSEG,3TTXGQ,029873,1311,OIL & GAS EXPLORATION & PDN,302.522,1994.0
BUSSEG,3TTXGQ,029873,1311,GAS TRANSPORTATION,33.24,1994.0
BUSSEG,3TTXGQ,029873,1311,OTHER,0.157,1994.0
BUSSEG,3TTXGQ,029873,1311,OIL & GAS EXPLORATION & PDN,275.627,1995.0
BUSSEG,3TTXGQ,029873,1311,GAS TRANSPORTATION,36.787,1995.0
BUSSEG,3TTXGQ,029873,1311,OTHER,0.285,1995.0
BUSSEG,3TTXGQ,029873,1311,OIL & GAS EXPLORATION & PDN,363.459,1996.0
BUSSEG,3TTXGQ,029873,1311,GAS TRANSPORTATION,42.2,1996.0
BUSSEG,3TTXGQ,029873,1311,OTHER,0.688,1996.0
BUSSEG,3TTXGQ,029873,1311,OIL & GAS EXPLORATION & PDN,164.538,1997.0
BUSSEG,3TTXGQ,029873,1311,GAS TRANSPORTATION,12.055,1997.0
BUSSEG,3TTXGQ,029873,1311,OTHER,3.313,1997.0
BUSSEG,3TTXGQ,029873,1311,Oil and Gas Exploration and Production,95.519,1998.0
BUSSEG,3TTXGQ,029873,1311,GAS & NATURAL GAS PRODUCTION,95.519,1998.0
BUSSEG,3TTXGQ,029873,1311,Oil and Gas Exploration and Production,114.17,1999.0
BUSSEG,3TTXGQ,029873,1311,Oil and Gas Exploration and Production,190.091,2000.0
BUSSEG,3TTXGQ,029873,1311,Oil and Gas Exploration and Production,134.383,2001.0
BUSSEG,3TTXGQ,029873,1311,Oil and Gas Exploration and Production,71.08,2002.0
BUSSEG,VET,030075,1311,Oil and Natural Gas,961.187,2011.0
BUSSEG,VET,030075,1311,Oil and Natural Gas,1035.368,2012.0
BUSSEG,VET,030075,1311,Oil and Natural Gas,1133.683,2013.0
BUSSEG,VET,030075,1311,Oil and Natural Gas,1130.616,2014.0
BUSSEG,VET,030075,1311,Oil and Natural Gas,631.307,2015.0
BUSSEG,VET,030075,1311,Oil and Natural Gas,617.091,2016.0
BUSSEG,VET,030075,1311,Oil and Natural Gas,818.377,2017.0
BUSSEG,VET,030075,1311,Oil and Natural Gas,1118.293,2018.0
BUSSEG,DEEP.1,030213,1311,OIL & GAS - OFFSHORE,25.581,1994.0
BUSSEG,DEEP.1,030213,1311,OIL & GAS - OFFSHORE,19.45,1995.0
BUSSEG,DEEP.1,030213,1311,OIL & GAS - OFFSHORE,44.95,1996.0
BUSSEG,DEEP.1,030213,1311,OIL & GAS - OFFSHORE,131.072,1997.0
BUSSEG,MMR,030234,1311,OIL & GAS - ON & OFFSHORE,,1994.0
BUSSEG,MMR,030234,1311,OIL & GAS - ON & OFFSHORE,3.267,1995.0
BUSSEG,MMR,030234,1311,OIL & GAS - ON & OFFSHORE,4.07,1996.0
BUSSEG,MMR,030234,1311,OIL & GAS - ON & OFFSHORE,13.552,1997.0
BUSSEG,MMR,030234,1311,Oil & Gas,21.626,1998.0
BUSSEG,MMR,030234,1311,Sulphur,24.276,1998.0
BUSSEG,MMR,030234,1311,OIL & GAS - ON & OFFSHORE,21.626,1998.0
BUSSEG,MMR,030234,1311,SULPHUR,24.276,1998.0
BUSSEG,MMR,030234,1311,Oil & Gas,54.344,1999.0
BUSSEG,MMR,030234,1311,Sulphur,189.687,1999.0
BUSSEG,MMR,030234,1311,Other,0.0,1999.0
BUSSEG,MMR,030234,1311,Oil & Gas,58.468,2000.0
BUSSEG,MMR,030234,1311,Sulphur,143.309,2000.0
BUSSEG,MMR,030234,1311,Other,0.0,2000.0
BUSSEG,MMR,030234,1311,Oil & Gas,72.942,2001.0
BUSSEG,MMR,030234,1311,Sulphur,71.483,2001.0
BUSSEG,MMR,030234,1311,Other,0.0,2001.0
BUSSEG,MMR,030234,1311,Oil & Gas,43.768,2002.0
BUSSEG,MMR,030234,1311,Oil & Gas,16.114,2003.0
BUSSEG,MMR,030234,1311,Oil & Gas,29.849,2004.0
BUSSEG,MMR,030234,1311,Oil & Gas,130.127,2005.0
BUSSEG,MMR,030234,1311,Oil & Gas,209.738,2006.0
BUSSEG,MMR,030234,1311,Oil & Gas,481.167,2007.0
BUSSEG,MMR,030234,1311,Oil & Gas,1072.482,2008.0
BUSSEG,MMR,030234,1311,Oil & Gas,435.435,2009.0
BUSSEG,MMR,030234,1311,Oil & Gas,434.376,2010.0
BUSSEG,MMR,030234,1311,Oil & Gas,555.414,2011.0
